157374,0.5
180022,4
180081,1.2
180204,20
180259,20
180302,1
180564,6.6
180902,0.8
181035,1.3
181281,13.2
181463,5.4
181493,1.3
182203,0
182219,0.6
182564,4
182631,0.4
182633,1.3
182639,1
183485,26.1
183688,0.4
183707,1.9
183720,1
183957,3.5
184144,1
184445,12
184601,0.2
184913,1.8
184950,11
185384,1.2
185477,0.5
185559,5.5
185982,0.1
187721,0.8
188038,0.1
188679,0.5
189389,0.8
189460,11
189738,3
190087,0.6
190213,1
190231,0.8
190541,1
190580,32
190587,1.4
190839,4.5
191058,1.2
191643,6
193393,20
195147,20
196508,11
255558,3
69292,1.9
69344,20
69445,0.4
69708,0.5
69970,3.4
70623,2.9
71267,0.1
71685,3
71689,2
71839,0.3
72112,2.3
72829,0.2
73378,1.4
73833,13.2
74109,1
74202,3
74620,0.3
75161,0.1
75383,1
75599,8
75820,0.1
76629,20.6
78078,0.8
78180,13
78660,0.1
79422,0.7
121658,0
121664,1
121768,3
121840,5
122417,1
122432,15
123388,2.5
123410,10.5
123740,0.9
123892,2
124679,35.3
124784,2.5
125050,25.2
125335,13.2
125601,1
125632,1
125796,1
125803,0.8
125892,0.5
125925,7
126786,18
127137,6
128827,0.1
129372,0.2
129522,0.8
129951,13.2
130039,0.3
130075,4
130136,1.5
130241,0.9
130247,3
130545,1
130600,1
130923,24.4
131214,1.3
131297,35
131390,0.5
131535,0
131950,8.1
132236,6
132547,1.3
132647,1.5
132863,3
132961,0.4
133572,0.3
133619,0.2
133781,0.2
133816,0.1
134195,1
134824,0.4
134861,1
135175,0.3
135273,1.5
135470,25
137183,0.2
137790,11
137866,3
138322,5
138450,16
138635,1.5
138770,4.7
138815,0.9
138824,3
138961,15.4
139174,0.5
139494,1
139740,1.1
140179,19
140466,0.2
140479,28
140645,1.1
140923,0.4
214874,42
214903,0.1
215081,5
216071,2.6
219496,0.3
219635,16
219853,1
220406,3
221239,9.5
222033,12.7
222849,1.1
223002,0.4
223267,0.3
223484,42
224499,4
225072,8
225167,0.6
225546,0.5
225808,1
225935,28
33453,52
33758,1
34182,0.1
34185,0.1
35777,0
35787,48
36071,6.5
36210,5.5
36386,0.9
36634,1.7
37058,9.3
37774,2
37845,1.3
38185,8
38225,0.6
142679,2
143020,3
143046,0.3
143049,5.5
143146,0.1
143566,0.1
143587,1
143763,2.6
143929,8
144434,5.2
144745,17.5
145274,0.8
145932,1
146020,11
146100,65
146691,14
147109,3.3
147495,16.7
147736,1
147920,10
147968,3.5
148063,0.1
148422,1
149559,0.1
149669,18.5
149817,0.2
150136,0.2
150465,1
151167,28
151243,3.1
151718,0.1
151961,26.2
152700,9
152714,6.6
153229,0.1
153632,0.1
153651,3
153662,16.5
153927,0.2
154197,0.8
154461,0.1
154742,0.1
155180,0.4
155543,13.7
155738,0.6
155912,5.8
155979,3
156954,1
157266,13.2
157319,1
157398,0.4
179417,0.2
179786,28
180591,3.3
180714,6.6
182174,2.9
182293,1.2
182396,1.3
182837,1
182899,1.3
183060,0.5
183461,4.4
183462,0.1
183501,2
183633,30.9
184836,3.5
185392,10
186085,5.1
187559,0.4
188379,12.6
188683,10.4
188763,5
188937,2
189269,2
189411,0.1
189521,2
189612,37.3
190115,0.3
190225,0.2
190272,1.5
190293,0.1
190574,0.4
190955,1
191082,0.5
191533,0.4
193931,7.4
194095,5.8
194143,29
194146,8.4
194274,0.2
194513,1.1
194539,0.7
194607,12.4
195006,10
195161,17
195655,0.1
195725,1.5
195727,2
196064,13
196344,13.2
196408,0.1
196768,3.1
196922,0
68943,4.3
69902,2
69966,2.8
69983,1
124897,0.9
125176,65.9
126028,20.1
126096,0.2
127144,21
129000,21
129027,1
129054,3
129981,20
130217,6
130221,6.6
131057,2
131169,1
131372,5
131433,0.3
131732,13.2
132114,5.2
132291,3.7
132431,1
132990,0.9
133055,0.7
133067,2
133401,0.6
133436,0.4
134165,0.9
134281,13.2
134473,4
134664,10
134937,2
135076,2
135126,26
136923,0.6
137667,1.1
137863,23.4
138108,13.2
138441,1.8
138545,16
138596,1
138734,0.5
139564,1.1
139624,2
140519,0.4
140842,0.8
140974,15
140984,1
142527,3
214877,7.9
215696,0.9
215784,3
215900,2.6
215904,3.5
216177,1.1
216261,13
219144,0.4
219644,2
221816,0.7
221930,6
222142,0.1
222681,0.3
222995,0
223452,0.6
223621,2
223699,0.1
224422,8
225038,7.2
225061,1.8
225549,10
226038,2
227089,1
227281,1
227430,1
228569,2
230220,23.4
230474,3.2
230774,3
231008,3
231160,1.9
231256,19.6
231290,7.1
231884,12
231942,42
232387,4.5
232415,0.1
232779,0.3
142674,1
143176,3.5
143965,38.4
144012,20.8
144232,2
144957,1.9
145345,5
146413,0.5
147487,2
147623,0.9
147842,4.9
147959,13
147995,2.4
148201,1.2
148817,0.2
148970,0.1
148979,1.4
150015,6
150034,2.8
150347,29
150468,28
151098,4.9
151187,4.2
42461,0.5
42462,0.2
42526,1.9
42966,14
43609,1.9
43823,0.1
43872,16
43999,3
44079,0.1
44175,3
44317,0.7
45107,0.5
45278,1
45454,1.5
45703,2
46009,3
46052,4
46487,0.2
47127,6.9
47373,0.8
47543,3.4
47698,0.7
48437,0.1
49263,1
49265,4.6
49279,12
49570,7.4
197616,1
198732,2.5
199025,3
199045,5
199302,0.3
199489,13.2
199654,0.5
199675,2.7
199781,0.3
200356,0.8
200493,6
200928,6.5
201041,1
201102,21
201498,13.2
201600,11
201759,18
201778,0.4
202368,1
202571,0.2
202803,0.4
202969,0.1
203372,43
203915,0.2
203916,15.8
204188,3
204514,2.2
204887,17.4
205244,3
205927,6
206254,0.6
206270,0.1
206273,2.6
206346,1.6
206928,2.3
207014,2.1
207753,5
207762,2
207884,29
207907,22.3
208856,2.5
208974,11
209276,0.5
209355,8
210067,1.6
210155,1.2
210524,8.7
210978,1.3
212264,8.8
212300,12
212988,1
119,2.2
571,2.7
835,4
977,0.1
1033,2.5
1207,0.7
1452,2
2058,2
2260,1
2261,0.1
2556,1
2974,2
3182,0.5
3547,1
3770,16
3854,1.5
3993,9.3
4129,1.1
4211,1
4633,5
4671,20
4731,7
4892,2
5368,6
5546,6.5
6082,57
6128,0.5
6512,3
6805,30
37453,21
37533,12
37789,16
38165,12
38249,0.4
38365,20.9
38512,11
38865,4.2
41116,0.3
41412,28
41610,6
41690,0.2
41705,0.8
42379,1
42647,3
42926,0.1
43604,28
43702,2
43776,18
43817,20
44256,0.4
44438,1
44791,0.1
44962,8.4
45064,1.2
45108,1.2
45141,4.8
46196,1.4
46481,2
46529,42
47390,67
47669,0.2
47805,13.2
47842,0.7
47938,14.5
48044,0.3
48923,1.3
197267,0.7
197466,4.9
197791,1.2
197914,0
199725,0
200688,25.3
200871,2.5
201037,2.1
201248,24.7
202062,6
202124,0.4
202288,35
202466,0.3
202492,0.1
202720,14.5
202858,16.3
203203,4
203209,2
204086,2
204164,2.5
204788,21
205044,0.1
205311,1.2
205645,2
206715,1.5
206825,0.3
206918,46.4
207189,4.6
207473,0.2
207483,2
207711,6
207878,0.4
207986,3
208943,2.4
209141,1.3
209403,1
209413,2
209440,3.7
209790,15
209814,0.1
210426,1
210589,1.5
210901,21
211074,2
211271,0.4
211994,0.6
212024,3.6
212470,3
212976,2
213335,1.2
213437,0.3
213513,65.9
213557,37
142651,22
143202,19.4
143230,1
144431,6.6
144708,0.1
145433,0.2
145946,1
146079,20.1
146588,9
146788,22.5
147243,0.6
148548,1
148740,0.5
148892,1
149043,1.2
149050,5
149798,0.3
150658,5
150828,8
150918,12
151188,0.4
151643,0.9
151812,1.8
152264,1.8
152754,0.5
153503,1.4
154170,2.6
154340,19.5
154534,4
154576,4.7
154585,3
154798,0.5
154869,1
155492,2
155519,0.5
155590,1.1
155689,2.6
155702,70
155882,0.5
156145,1.5
156736,55.5
156813,1
156919,0.3
157259,3
157396,2.2
179530,17.5
180162,6
180519,10
180561,6.6
180855,0.4
181265,3.9
182541,22
182708,7.5
183048,8.4
183090,10.4
183483,13
184328,2
184821,0.1
185170,1
185334,2.5
185443,0.1
185830,2
187666,3
187688,23.4
187843,0.1
187920,1
188141,0.5
188153,0.4
188422,0.1
188863,1.7
189000,28.5
189400,0.1
189717,0.7
190358,11
190423,23.7
190790,1.4
191118,0.1
194033,0.1
194653,0.2
195616,4.1
195657,1.1
195661,1.1
195761,4
196363,0.1
196578,26
255301,8.8
255846,0.1
256330,1.2
256356,3
256841,2.1
257183,0.4
257625,2
257857,2.3
258253,14.4
258444,1
258966,1
259075,15
259294,4.2
259431,1.6
121540,1.3
121915,0.5
122067,2
122086,13.2
122511,4.7
122975,0.2
123027,0.1
123064,0.3
123089,1.1
123718,0.9
123788,6.4
124189,0.8
124320,0.2
124467,65.9
125049,6.8
125064,42
126103,0.7
126279,20.4
126435,0.1
126836,15.3
127261,1.2
129014,0.5
129490,1
129711,1.9
130004,1
130160,1.2
130186,16.5
130237,0.1
130290,0.2
130341,7
130543,0.5
131635,3.1
131716,1
132288,3.4
132935,18
132980,14
133068,4
133388,2.1
133466,0.4
133594,3
134140,0.1
134492,0.3
134819,16.1
135151,6.6
135196,25
135447,1.8
135487,4.2
137759,9.5
138143,1
138265,2.1
138307,1.2
138892,15.7
138955,2.2
139544,1.5
139595,0.1
140298,1.2
140437,0.1
142555,0.1
214970,17.1
215747,22
220009,0.7
220320,19.9
220472,5
220543,15
220944,2
221416,1
221912,1
222897,0.4
223262,17
223353,7
223999,3
224851,23.7
225002,1.5
225042,24.7
226214,0.4
226885,12
227318,4
227334,0.7
227513,2.3
227847,1.5
228257,3
228591,0.1
230189,13
230337,1
230656,1
231011,6
231352,135.9
231434,3
234174,0.1
234394,10
347407,1.1
347491,15
347540,0.1
348303,15
348561,1.3
348635,1
348878,17.5
349672,3
349685,0.5
349959,34
350065,0.4
351052,6.2
351099,0.5
351990,6.6
352197,2.7
352608,3
331,1.1
903,10
1019,1.5
1137,0.3
1387,1.1
1582,21.5
1651,4
1829,2
2227,0.1
2278,1.8
2338,38
2407,5.1
2664,1
2713,4.1
2826,0.1
2883,1.1
3005,13
3210,0.8
3315,4.4
3317,0.2
3549,2.6
3611,4
3632,25
4167,42.3
4645,1
4847,0.3
4879,1
5134,0.1
5430,3.2
5651,0.4
5780,28
5808,5
6035,0.9
6723,20.9
6728,5
7109,4.5
7635,3
7856,0
8135,0.9
8158,3.5
8565,0.7
8697,5.4
9052,0.2
9473,3.3
10211,0.5
10326,0.1
10337,23.7
10585,2
10734,0.6
10797,1.5
10828,2.5
11117,1
11449,21
11801,28.4
11988,5
12074,0.8
12076,16
12478,8
12989,8
13130,1.5
13159,6.6
13526,26.1
16654,1.1
16717,18
16744,1
17102,1.1
17313,0.8
17876,8
17986,2
18124,1.3
18690,0.1
18911,2.6
19199,1.1
19243,1
19322,11.5
19470,28
19718,4.7
20553,9
20626,1
20871,2
21030,20
21800,1
22022,0.1
22128,19.2
22139,1
22406,0.2
22754,2
23017,17.5
23251,1
23402,37
23461,19
23821,3
24067,14.1
24294,1.3
24791,0.3
24836,10
25236,3
25317,6
25421,0.4
25545,43.4
50032,0.5
50061,5
50657,0.4
51105,3.4
51341,4.9
51346,15.4
51872,0.1
52843,3
53321,1
53397,3
53579,0.9
54176,6.6
54584,0.4
54813,21.6
55592,15.5
55647,2
56618,3
57119,7
57424,13.2
57476,2.5
57586,15.4
58039,9.4
58250,19.6
58319,2.3
58342,1.3
58557,0.4
59339,0.8
59533,0.2
59664,2.1
60167,0
60200,5.3
60555,11.7
60845,32
33314,15
33466,65.9
33694,16.2
33713,5
33969,0.4
34044,0.8
35647,1.8
35662,1
35902,1.9
36117,0.4
36118,3
36158,1
36275,3
36290,12
36638,6
37071,18
37729,8
38270,7
38439,4.4
38502,0.1
38519,0.2
38951,4.5
38960,2.2
39244,8
39451,0.4
39513,13.2
39561,18
39666,3
41119,0.1
42196,15.5
42405,16
42479,22.1
43011,1
43015,1
43636,1.5
43696,0.6
43724,1
44445,1
45023,26
45060,2.7
45264,5
45319,4
45449,0.1
45544,3.1
45665,0.4
46071,1.6
47244,17
47308,0.2
47597,0.5
47706,1
47768,0.5
47993,1.3
48096,0.4
48128,18
49195,25
49413,18
49549,1
49581,4.1
197285,31
198206,1
200531,2
200712,1
200729,0.9
200867,0.7
201014,3
201096,1.3
201418,2
202166,2.4
203088,4.5
203272,41
203909,6.6
204310,2
204647,4.9
204980,2
205038,0.8
205093,4.5
205217,3
205263,0.1
205330,1.1
205855,0.1
206340,10.5
206595,0.1
207199,6.6
207231,0.5
207642,5
207683,0.5
208159,0.6
208679,0.3
208969,0.1
209241,0.5
209765,2.5
210065,15.8
210299,0.1
210621,3
210667,4.5
211005,11.9
211135,35.3
211738,2
211857,25.8
121626,1.2
121730,3
122100,10
122109,15
122414,38
122427,0.7
122874,7
123115,4
61136,0.6
61220,0.9
61601,7
62209,7.4
62267,0.8
62716,0.4
62863,5.4
63168,1
63283,13.2
64194,30
64240,0.8
67391,0.3
67838,2
283401,0.4
283716,4.7
284162,21.4
284302,7
285008,2.5
285266,1
285654,0.2
286078,2.8
286271,0.5
286302,5
286359,3
286478,10.8
286691,0.5
286796,1.4
286955,13.5
287004,4.6
287144,0.4
287164,0.7
287304,31
287446,6.5
288932,4
289853,0.5
289866,15.9
290040,5.4
290191,1.5
291217,16.3
291240,10
291355,2
292294,1.2
292709,1.2
292860,1.2
295076,1.3
295355,1
295743,3
295961,1.2
296207,0.4
296538,0.4
296575,1.7
296762,2.8
297000,2
297273,0.1
297689,14
298117,0.2
298364,8
298523,1.5
298576,0.1
299296,42
300456,6.6
300586,13.2
300729,3
301004,1.3
301271,0.2
301323,0.3
301640,1.3
301728,6.6
301923,22.9
302830,0.9
214326,0.4
214442,0.6
323260,0.1
323329,0.4
323529,3
323754,3.9
323985,2
324309,13.2
324325,0.3
325564,0.5
325651,8
325947,2
326158,1.3
326364,2.5
326565,0.3
326642,1
326654,0.7
326666,17.6
327134,11.8
327212,0.7
327316,1
328393,1
328485,1.2
329838,1.9
331511,35.3
331961,4
332043,1
332337,2.3
333016,2
333925,5.4
334116,3.8
334156,7
334178,12
335466,4
